1.0	0.0	0.0	-0.17510800063610077	0.0	1.0	0.0	1.6365067958831787	0.0	0.0	1.0	-2.812368154525757	0.0	0.0	0.0	1.0
0.9999999999999999	-0.0	0.0	-0.17510800063610077	0.0	0.9961946982682389	0.08715574073032861	1.6365067958831787	-0.0	-0.08715574073032861	0.9961946982682389	-2.812368154525757	0.0	0.0	0.0	1.0
1.0000000000000002	-0.0	0.0	-0.17510800063610077	0.0	0.9848077531002408	0.17364817716767306	1.6365067958831787	-0.0	-0.17364817716767306	0.9848077531002408	-2.812368154525757	0.0	0.0	0.0	1.0
0.9999999999999999	-0.0	0.0	-0.17510800063610077	0.0	0.9659258316218277	0.25881902520039096	1.6365067958831787	-0.0	-0.25881902520039096	0.9659258316218277	-2.812368154525757	0.0	0.0	0.0	1.0
1.0	-0.0	0.0	-0.17510800063610077	0.0	0.93969262448596	0.3420201331598604	1.6365067958831787	-0.0	-0.3420201331598604	0.93969262448596	-2.812368154525757	0.0	0.0	0.0	1.0
1.0000000000000002	-0.0	0.0	-0.17510800063610077	0.0	0.9063077933127555	0.4226182482815481	1.6365067958831787	-0.0	-0.4226182482815481	0.9063077933127555	-2.812368154525757	0.0	0.0	0.0	1.0
1.0	-0.0	0.0	-0.17510800063610077	0.0	0.8660253883290534	0.5000000267695114	1.6365067958831787	-0.0	-0.5000000267695114	0.8660253883290534	-2.812368154525757	0.0	0.0	0.0	1.0
1.0	-0.0	0.0	-0.17510800063610077	0.0	0.8191520362026039	0.5735764478996047	1.6365067958831787	-0.0	-0.5735764478996047	0.8191520362026039	-2.812368154525757	0.0	0.0	0.0	1.0
1.0000000000000002	-0.0	0.0	-0.17510800063610077	0.0	0.7660444185289921	0.6427876389917426	1.6365067958831787	-0.0	-0.6427876389917426	0.7660444185289921	-2.812368154525757	0.0	0.0	0.0	1.0
0.9961946983249244	-0.05602263267821474	0.0667651679928608	-0.17510800063610077	1.6077901059119437e-09	0.7660444275874874	0.6427876281962489	1.6365067958831787	-0.0871557400824128	-0.6403416272506114	0.7631293975340789	-2.812368154525757	0.0	0.0	0.0	1.0
